time_ms,ax,ay,az
11702,-0.0,-0.0,-0.0
11726,-0.0,-0.0,-0.0
11751,-0.0,-0.0,-0.0
11780,-0.0,-0.0,-0.0
11804,-0.0,-0.0,-0.0
11829,-0.0,-0.0,-0.0
11854,-0.0,-0.0,-0.0
11878,-0.0,-0.0,-0.0
11902,-0.0,-0.0,-0.0
11927,-0.0,-0.0,-0.0
11952,-0.0,-0.0,-0.0
11976,-0.0,-0.0,-0.0
12001,-0.0,-0.0,-0.0
12029,-0.0,-0.0,-0.0
12054,-0.0,-0.0,-0.0
12078,-0.0,-0.0,-0.0
12104,-0.0,-0.0,-0.0
12128,-0.0,-0.0,-0.0
12152,-0.0,-0.0,-0.0
12177,-0.0,-0.0,-0.0
12202,-0.0,-0.0,-0.0
12226,-0.0,-0.0,-0.0
12250,-0.0,-0.0,-0.0
12275,-0.0,-0.0,-0.0
12304,-0.0,-0.0,-0.0
12328,-0.0,-0.0,-0.0
12353,-0.0,-0.0,-0.0
12377,-0.0,-0.0,-0.0
12402,-0.0,-0.0,-0.0
12427,-0.0,-0.0,-0.0
12451,-0.0,-0.0,-0.0
12476,-0.0,-0.0,-0.0
12500,-0.0,-0.0,-0.0
12525,-0.0,-0.0,-0.0
12554,-0.0,-0.0,-0.0
12578,-0.0,-0.0,-0.0
12603,-0.0,-0.0,-0.0
12627,-0.0,-0.0,-0.0
12652,-0.0,-0.0,-0.0
12676,-0.0,-0.0,-0.0
12701,-0.0,-0.0,-0.0
12726,-0.0,-0.0,-0.0
12751,-0.0,-0.0,-0.0
12775,-0.0,-0.0,-0.0
12804,-0.0,-0.0,-0.0
12828,-0.0,-0.0,-0.0
12852,-0.0,-0.0,-0.0
12877,-0.0,-0.0,-0.0
12902,-0.0,-0.0,-0.0
12927,-0.0,-0.0,-0.0
12951,-0.0,-0.0,-0.0
12975,-0.0,-0.0,-0.0
13000,-0.0,-0.0,-0.0
13025,-0.0,-0.0,-0.0
13053,-0.0,-0.0,-0.0
13078,-0.0,-0.0,-0.0
13103,-0.0,-0.0,-0.0
13127,-0.0,-0.0,-0.0
13152,-0.0,-0.0,-0.0
13176,-0.0,-0.0,-0.0
13201,-0.0,-0.0,-0.0
13225,-0.0,-0.0,-0.0
13250,-0.0,-0.0,-0.0
13275,-0.0,-0.0,-0.0
13303,-0.0,-0.0,-0.0
13328,-0.0,-0.0,-0.0
13353,-0.0,-0.0,-0.0
13377,-0.0,-0.0,-0.0
13402,-0.0,-0.0,-0.0
13426,-0.0,-0.0,-0.0
13451,-0.0,-0.0,-0.0
13475,-0.0,-0.0,-0.0
13500,-0.0,-0.0,-0.0
13525,-0.0,-0.0,-0.0
13549,-0.0,-0.0,-0.0
13578,-0.0,-0.0,-0.0
13602,-0.0,-0.0,-0.0
13627,-0.0,-0.0,-0.0
13651,-0.0,-0.0,-0.0
13676,-0.0,-0.0,-0.0
13709,-0.0,-0.0,-0.0
13738,-0.0,-0.0,-0.0
13770,-0.0,-0.0,-0.0
13799,-0.0,-0.0,-0.0
13831,-0.0,-0.0,-0.0
13864,-0.0,-0.0,-0.0
13893,-0.0,-0.0,-0.0
13926,-0.0,-0.0,-0.0
13959,-0.0,-0.0,-0.0
13988,-0.0,-0.0,-0.0
14020,-0.0,-0.0,-0.0
14045,-0.0,-0.0,-0.0
14069,-0.0,-0.0,-0.0
14094,-0.0,-0.0,-0.0
14118,-0.0,-0.0,-0.0
14147,-0.0,-0.0,-0.0
14171,-0.0,-0.0,-0.0
14196,-0.0,-0.0,-0.0
14221,-0.0,-0.0,-0.0
14245,-0.0,-0.0,-0.0
14270,-0.0,-0.0,-0.0
14294,-0.0,-0.0,-0.0
14319,-0.0,-0.0,-0.0
14344,-0.0,-0.0,-0.0
14369,-0.0,-0.0,-0.0
14397,-0.0,-0.0,-0.0
14422,-0.0,-0.0,-0.0
14446,-0.0,-0.0,-0.0
14471,-0.0,-0.0,-0.0
14495,-0.0,-0.0,-0.0
14520,-0.0,-0.0,-0.0
14544,-0.0,-0.0,-0.0
14569,-0.0,-0.0,-0.0
14593,-0.0,-0.0,-0.0
14618,-0.0,-0.0,-0.0
14646,-0.0,-0.0,-0.0
14672,-0.0,-0.0,-0.0
14696,-0.0,-0.0,-0.0
14720,-0.0,-0.0,-0.0
14745,-0.0,-0.0,-0.0
14770,-0.0,-0.0,-0.0
14794,-0.0,-0.0,-0.0
14819,-0.0,-0.0,-0.0
14843,-0.0,-0.0,-0.0
14868,-0.0,-0.0,-0.0
14896,-0.0,-0.0,-0.0
14921,-0.0,-0.0,-0.0
14945,-0.0,-0.0,-0.0
14971,-0.0,-0.0,-0.0
14995,-0.0,-0.0,-0.0
15020,-0.0,-0.0,-0.0
15044,-0.0,-0.0,-0.0
15069,-0.0,-0.0,-0.0
15093,-0.0,-0.0,-0.0
15118,-0.0,-0.0,-0.0
15146,-0.0,-0.0,-0.0
15171,-0.0,-0.0,-0.0
15195,-0.0,-0.0,-0.0
15220,-0.0,-0.0,-0.0
15245,-0.0,-0.0,-0.0
15269,-0.0,-0.0,-0.0
15294,-0.0,-0.0,-0.0
15319,-0.0,-0.0,-0.0
15343,-0.0,-0.0,-0.0
15368,-0.0,-0.0,-0.0
15392,-0.0,-0.0,-0.0
15421,-0.0,-0.0,-0.0
15445,-0.0,-0.0,-0.0
15470,-0.0,-0.0,-0.0
15494,-0.0,-0.0,-0.0
15519,-0.0,-0.0,-0.0
15544,-0.0,-0.0,-0.0
15568,-0.0,-0.0,-0.0
15601,-0.0,-0.0,-0.0
15630,-0.0,-0.0,-0.0
15662,-0.0,-0.0,-0.0
15695,-0.0,-0.0,-0.0
15724,-0.0,-0.0,-0.0
15757,-0.0,-0.0,-0.0
15789,-0.0,-0.0,-0.0
